ram_used,ram_ava,cpu,temp
357292,5944852,29.7,70.114
358628,5943512,29.1,69.627
359964,5942172,28.4,70.601
357708,5944452,27.8,70.114
358744,5943408,29.9,68.653
359644,5942508,29.1,70.114
357732,5944420,28.4,68.166
359480,5942672,27.8,69.627
357424,5944728,31.9,69.14
358708,5943444,29.8,67.679
360004,5942148,31.1,69.627
358568,5943584,28.8,69.14
359260,5942892,28.8,69.14
360548,5941604,27.6,68.653
361700,5940452,28.2,69.14
359676,5942476,30.6,69.14
359332,5942820,29.8,70.114
360004,5942148,28.0,68.653
360676,5941476,29.7,69.627
358648,5943504,29.8,68.653
359036,5943116,28.6,69.14
360228,5941924,29.1,69.627
361264,5940888,28.2,69.627
361456,5940728,29.8,68.166
359144,5943044,28.8,68.653
359680,5942508,30.0,68.653
360368,5941820,29.7,69.14
361660,5940528,28.8,69.627
358716,5943472,28.6,69.627
359268,5942920,29.8,68.653
360328,5941860,27.8,68.653
361112,5941076,28.3,69.627
361868,5940320,29.4,68.653
359516,5942672,30.0,69.14
360044,5942144,30.1,68.653
361200,5940988,29.2,69.14
361488,5940700,28.8,69.14
361440,5940748,28.2,68.653
358864,5943324,29.8,69.14
361436,5940752,28.8,69.14
359764,5942424,28.6,69.14
360064,5942124,28.0,68.653
360684,5941504,29.4,69.627
361340,5940840,30.6,69.627
361624,5940556,29.7,69.14
362160,5940020,29.7,69.14
359768,5942412,30.3,69.627
362188,5939992,30.3,70.114
359920,5942260,28.4,68.653
362108,5940072,29.7,68.166
359444,5942736,31.7,69.14
361984,5940196,29.7,70.601
359344,5942844,30.3,69.627
361912,5940276,29.1,70.114
359648,5942540,28.4,69.627
361928,5940260,30.3,71.088
359684,5942504,30.0,68.653
362052,5940136,29.9,70.601
359660,5942528,27.8,70.601
360216,5941972,30.3,69.14
360844,5941344,29.1,69.627
361640,5940548,29.7,70.114
361916,5940272,28.4,70.114
359620,5942568,30.3,69.627
362076,5940112,30.3,69.14
359408,5942780,29.7,69.627
361968,5940220,29.1,70.114
362408,5939780,32.0,68.653
360244,5941944,30.3,69.627
360800,5941388,28.4,70.114
361060,5941128,30.8,70.114
361860,5940328,28.4,70.601
362148,5940040,29.7,70.114
359756,5942432,29.7,69.14
362416,5939772,30.8,70.601
360120,5942068,30.8,69.627
362276,5939912,30.3,69.627
361712,5940476,29.1,69.14
362268,5939920,29.1,69.627
359704,5942484,30.3,70.114
362044,5940144,29.3,69.627
359756,5942432,30.8,68.166
362068,5940120,29.7,69.14
360500,5935460,34.2,69.14
361112,5934760,27.2,70.114
359588,5936284,31.2,69.627
361216,5934656,29.7,70.114
360952,5934916,29.2,69.627
358956,5936912,30.0,69.627
361456,5934412,27.6,69.627
359116,5936752,31.1,69.14
361580,5937972,29.7,70.114
359140,5940412,32.1,69.14
361604,5937948,29.7,70.114
359172,5940380,30.3,69.14
361412,5938140,29.7,69.14
358976,5940576,29.1,69.627
361456,5938096,29.7,68.653
359232,5940320,29.1,69.627
361948,5937604,29.7,69.14
359504,5940048,29.3,68.653
361820,5937732,28.8,69.627
359296,5940256,29.9,70.114
361852,5937700,30.3,70.114
358952,5940592,29.7,70.114
361828,5937716,30.3,69.627
359460,5940084,31.4,70.114
362128,5937416,29.1,69.627
359832,5939712,27.8,70.114
362148,5937396,29.7,69.14
359616,5939928,29.7,69.627
362328,5937216,29.7,69.627
359880,5939664,30.8,69.627
360432,5939112,29.7,70.114
360728,5938816,29.7,69.14
361536,5938008,30.8,68.653
361788,5937756,28.4,69.627
361760,5937784,29.7,70.601
359448,5940092,29.9,70.114
362068,5937472,29.7,70.601
360320,5939220,30.8,69.627
362624,5936916,29.1,70.114
360332,5939208,30.0,70.601
362784,5936756,29.7,69.627
360348,5939192,29.7,69.627
362680,5936860,28.2,70.114
360276,5939264,29.7,69.627
362712,5936828,30.5,69.14
362972,5936552,28.8,68.653
360348,5939176,29.1,70.114
362992,5936532,28.7,69.14
361332,5938192,31.0,69.627
361996,5937528,28.4,69.627
362804,5936720,30.1,70.601
360736,5938792,28.7,69.627
362284,5937244,29.1,70.601
362988,5936556,29.4,70.601
361304,5938240,28.4,69.14
362348,5937196,31.2,70.114
362976,5936568,28.4,68.166
361360,5938184,28.7,70.601
362124,5937420,29.7,69.14
363448,5936096,29.7,69.627
361656,5937888,29.8,69.14
362448,5937096,27.8,69.627
363332,5936212,28.7,70.114
361448,5938096,29.1,70.114
361912,5937632,29.4,70.601
362956,5936588,28.4,70.601
361208,5938336,29.4,69.627
362548,5936996,29.1,69.627
363180,5936364,30.6,69.14
361548,5937996,31.0,70.601
362340,5937204,30.0,69.627
363396,5936148,31.0,69.14
361352,5938192,30.0,69.14
362396,5937148,31.0,70.114
363440,5936104,31.3,69.627
361544,5938000,30.6,70.601
362440,5937104,28.0,70.114
362184,5939876,28.4,69.14
360388,5941672,28.0,69.14
361624,5940436,32.0,70.114
362360,5939700,28.7,69.627
361848,5940320,27.8,70.114
360104,5942064,29.4,69.627
361148,5941020,29.7,68.653
362192,5939976,28.7,68.653
360164,5942004,31.0,69.627
361208,5940960,29.4,69.14
362400,5939768,29.7,69.14
360464,5941704,29.4,70.114
361760,5940408,29.1,69.627
362552,5939616,31.3,69.627
361016,5941152,28.4,70.114
361716,5940452,31.0,68.653
362720,5939448,30.6,69.627
360556,5941612,29.1,69.627
361864,5940304,29.4,70.601
362908,5939260,29.7,69.627
360864,5941304,27.9,70.114
361552,5940616,29.4,69.14
362452,5939716,31.0,70.114
360328,5941840,31.0,70.114
361492,5940676,28.0,69.627
362460,5939708,27.1,69.627
360712,5941456,28.4,70.601
361504,5940664,27.4,69.627
362640,5939528,30.0,69.14
360504,5941664,29.7,69.627
361220,5940948,30.0,70.601
362444,5939724,27.1,69.14
360560,5941608,28.0,69.14
361620,5940548,30.6,69.14
362636,5939532,31.0,68.653
360620,5941548,29.4,69.627
361308,5940860,27.4,70.114
362532,5939636,27.8,68.653
360660,5941508,28.6,69.14
361452,5940716,31.6,70.114
362588,5939580,30.4,70.601
360452,5941716,31.9,69.627
361748,5940420,31.0,69.627
362688,5939480,30.0,69.14
360748,5941420,30.0,69.627
361552,5940616,30.0,69.14
362436,5939732,29.1,69.14
360552,5941616,29.4,70.114
361492,5940676,29.1,69.14
362596,5939572,28.0,70.114
360744,5941424,28.0,70.601
361640,5940528,29.7,69.627
362776,5939392,30.0,68.653
360296,5941872,29.4,70.114
362776,5939384,29.7,70.114
360644,5941516,29.7,69.627
361688,5940472,29.4,69.14
362628,5939532,32.0,69.627
360944,5941216,30.0,70.114
361944,5940216,31.3,69.627
362528,5939632,29.1,69.14
360956,5941204,29.4,69.14
361688,5940472,29.1,69.14
362928,5939232,29.1,70.114
361044,5941116,31.9,70.114
362088,5940072,27.8,68.653
362880,5939280,30.6,70.114
360984,5941176,29.1,69.627
361596,5940564,31.9,69.14
362776,5939384,28.4,69.627
360640,5941520,29.1,70.601
361936,5940224,29.4,68.653
362568,5939592,30.4,68.653
360936,5941224,31.3,68.653
361980,5940180,30.4,69.627
362772,5939388,30.4,69.627
360740,5941420,28.7,68.653
361784,5940376,28.4,70.114
362828,5939332,28.4,69.14
360932,5941228,30.0,69.14
361828,5940332,30.0,70.114
362964,5939196,29.1,69.627
360828,5941332,30.4,69.627
362124,5940036,29.7,70.114
359980,5942180,30.6,68.653
362848,5939312,30.4,69.627
362904,5939256,29.7,69.627
362172,5939988,30.4,68.653
361680,5940480,30.6,71.088
362872,5939288,30.0,69.627
360696,5941464,28.4,69.627
361992,5940168,31.0,69.627
362400,5939760,30.6,69.14
360396,5941756,29.0,69.627
360924,5941228,30.5,69.627
359084,5943068,29.9,70.601
360068,5942084,30.8,69.14
361468,5940684,29.7,69.14
359148,5943004,30.3,70.114
360472,5941680,29.4,69.627
360864,5941288,30.3,69.627
358900,5943260,30.0,68.653
359692,5942468,31.4,69.627
361124,5941036,30.0,70.114
359284,5942876,30.8,69.627
360476,5941684,29.4,69.627
360364,5941796,32.0,70.114
358816,5943344,28.8,69.627
359280,5942880,27.8,69.14
360916,5941244,30.0,70.601
359024,5943136,28.8,70.114
360560,5941600,30.3,69.627
361840,5940320,29.2,69.14
360820,5941340,27.5,70.114
362620,5939540,31.2,70.114
