510348,5987604,30.2,65.244
ram_used,ram_ava,cpu,temp
510444,5987508,31.4,65.244
ram_used,ram_ava,cpu,temp
510524,5987428,32.6,64.757
ram_used,ram_ava,cpu,temp
511864,5985064,29.9,65.731
ram_used,ram_ava,cpu,temp
510872,5986056,30.5,64.27
ram_used,ram_ava,cpu,temp
510980,5985948,31.4,64.757
ram_used,ram_ava,cpu,temp
510332,5986596,32.1,65.244
ram_used,ram_ava,cpu,temp
511284,5985644,31.7,64.757
ram_used,ram_ava,cpu,temp
511536,5985392,31.9,65.244
ram_used,ram_ava,cpu,temp
511660,5985268,32.6,64.27
ram_used,ram_ava,cpu,temp
510484,5987452,34.3,64.757
ram_used,ram_ava,cpu,temp
510336,5987344,30.9,64.757
ram_used,ram_ava,cpu,temp
509844,5987836,31.9,63.783
ram_used,ram_ava,cpu,temp
509972,5987708,34.0,64.757
ram_used,ram_ava,cpu,temp
510000,5987680,30.1,64.757
ram_used,ram_ava,cpu,temp
510896,5986784,31.4,65.244
ram_used,ram_ava,cpu,temp
511628,5986048,32.1,65.244
ram_used,ram_ava,cpu,temp
509244,5988436,32.4,64.27
ram_used,ram_ava,cpu,temp
512180,5984492,33.1,64.27
ram_used,ram_ava,cpu,temp
513584,5983088,32.1,64.757
ram_used,ram_ava,cpu,temp
512916,5983760,32.1,64.757
ram_used,ram_ava,cpu,temp
514260,5982416,31.0,65.244
ram_used,ram_ava,cpu,temp
494936,6001736,33.6,65.731
ram_used,ram_ava,cpu,temp
497192,5999220,31.7,64.757
ram_used,ram_ava,cpu,temp
493932,6002480,29.9,64.27
ram_used,ram_ava,cpu,temp
493548,6002852,30.6,64.757
ram_used,ram_ava,cpu,temp
492908,6004516,31.6,66.705
ram_used,ram_ava,cpu,temp
496320,6001104,30.1,65.731
ram_used,ram_ava,cpu,temp
494900,6002524,33.1,65.244
ram_used,ram_ava,cpu,temp
497308,6000120,31.1,64.27
ram_used,ram_ava,cpu,temp
496512,6000920,31.4,65.731
ram_used,ram_ava,cpu,temp
497304,6000120,33.8,63.296
ram_used,ram_ava,cpu,temp
512244,5984156,34.3,65.731
ram_used,ram_ava,cpu,temp
510924,5985476,31.1,64.27
ram_used,ram_ava,cpu,temp
511436,5984696,31.9,65.244
ram_used,ram_ava,cpu,temp
511792,5984336,31.2,65.731
ram_used,ram_ava,cpu,temp
510600,5985536,31.5,65.244
ram_used,ram_ava,cpu,temp
510852,5985284,30.6,66.218
ram_used,ram_ava,cpu,temp
513500,5982636,30.7,65.731
ram_used,ram_ava,cpu,temp
513240,5982896,30.9,66.218
ram_used,ram_ava,cpu,temp
513984,5983172,31.7,66.218
ram_used,ram_ava,cpu,temp
514080,5983076,32.9,64.757
ram_used,ram_ava,cpu,temp
511072,5986080,32.4,65.731
ram_used,ram_ava,cpu,temp
511192,5985964,33.1,65.244
ram_used,ram_ava,cpu,temp
512392,5984768,32.1,65.731
ram_used,ram_ava,cpu,temp
511876,5985276,31.9,65.244
ram_used,ram_ava,cpu,temp
513204,5982664,29.3,66.218
ram_used,ram_ava,cpu,temp
511532,5984332,31.4,66.218
ram_used,ram_ava,cpu,temp
511864,5983996,33.1,64.757
ram_used,ram_ava,cpu,temp
511472,5984384,31.9,64.27
ram_used,ram_ava,cpu,temp
512332,5983532,32.9,65.731
ram_used,ram_ava,cpu,temp
511332,5984536,30.7,65.244
ram_used,ram_ava,cpu,temp
509348,5986524,31.4,65.244
ram_used,ram_ava,cpu,temp
511132,5984732,31.4,65.731
ram_used,ram_ava,cpu,temp
512516,5984364,31.4,65.244
ram_used,ram_ava,cpu,temp
512864,5984016,31.6,65.731
ram_used,ram_ava,cpu,temp
513192,5983672,32.1,64.27
ram_used,ram_ava,cpu,temp
508880,5987728,34.5,65.731
ram_used,ram_ava,cpu,temp
510740,5985868,33.6,65.731
ram_used,ram_ava,cpu,temp
512340,5983240,31.4,65.244
ram_used,ram_ava,cpu,temp
512684,5982896,30.4,65.731
ram_used,ram_ava,cpu,temp
512884,5982696,32.6,65.244
ram_used,ram_ava,cpu,temp
513460,5982116,33.3,65.731
ram_used,ram_ava,cpu,temp
511952,5983628,32.1,64.757
ram_used,ram_ava,cpu,temp
509488,5986108,31.9,65.731
ram_used,ram_ava,cpu,temp
508696,5987788,30.8,65.731
ram_used,ram_ava,cpu,temp
510332,5986152,29.9,65.244
ram_used,ram_ava,cpu,temp
512288,5984068,33.1,66.218
ram_used,ram_ava,cpu,temp
512648,5983704,31.7,65.731
ram_used,ram_ava,cpu,temp
513008,5983348,32.1,66.218
ram_used,ram_ava,cpu,temp
