ram_used,ram_ava,cpu,temp
487100,6415084,52.8,67.679
487088,6415096,52.8,67.679
486824,6415360,52.8,68.166
487088,6414208,54.1,67.679
486972,6414324,54.1,68.166
487360,6413936,52.6,67.192
487096,6414200,52.8,67.679
487404,6413956,52.8,67.679
487288,6414072,55.3,67.192
487172,6414188,54.1,68.166
487160,6414200,52.8,67.192
487508,6413852,53.8,68.166
487496,6413864,54.1,67.679
487508,6413852,54.1,66.705
487496,6413864,54.1,66.218
487508,6413852,54.1,66.705
487748,6413612,52.8,67.679
488012,6413348,54.1,68.653
487624,6413704,55.3,67.192
487760,6413568,52.6,68.166
486908,6417232,54.3,68.166
487784,6416356,53.8,67.679
487520,6416620,54.1,67.192
487508,6416632,54.1,67.192
487244,6416896,55.3,67.192
487276,6416864,52.8,67.679
487264,6416876,52.8,67.679
487296,6416844,53.8,67.192
487536,6416604,52.8,66.218
487596,6416696,54.1,66.705
487584,6416708,54.1,68.166
487468,6417712,54.1,67.192
487696,6417484,54.1,67.192
487580,6417600,52.8,68.653
487568,6417612,54.1,67.679
487800,6417380,52.8,68.166
487816,6416476,54.1,68.166
487952,6416340,52.6,67.679
487688,6416604,54.1,67.679
488076,6416224,52.8,67.679
487960,6416340,52.8,68.166
487696,6416604,54.1,68.166
487832,6416468,52.8,68.166
487716,6416584,54.1,68.166
487852,6416448,54.1,67.679
488076,6416224,55.3,68.166
488212,6416088,50.0,67.679
487948,6416352,54.1,68.166
488084,6416216,54.1,68.166
487588,6416712,54.1,68.653
487580,6416712,52.8,68.653
487936,6416356,52.6,66.705
487672,6416620,54.1,67.679
488060,6416232,54.1,68.166
487692,6416600,55.3,67.679
487920,6416372,51.4,67.679
487952,6416340,55.3,67.679
487688,6416604,54.1,68.653
487676,6416616,52.8,68.166
487412,6416880,54.1,68.166
487696,6416596,52.6,67.679
487868,6416476,54.1,68.166
488004,6416340,51.4,67.679
487592,6417640,55.3,68.166
487580,6417652,51.4,67.679
487612,6417620,55.3,68.166
487348,6417884,52.8,67.679
487884,6417348,52.8,67.679
487620,6417612,54.1,68.653
487868,6416476,55.3,67.679
487752,6416592,51.4,67.679
487972,6416372,52.8,67.679
488120,6416224,56.4,68.653
488256,6416088,52.8,68.166
487992,6416352,52.8,68.166
487728,6416616,53.8,68.166
487856,6416476,52.8,67.679
487740,6416592,52.8,67.192
488128,6416204,55.3,68.653
488108,6416224,52.8,68.166
488244,6416088,52.8,67.192
488084,6410180,66.7,67.192
489912,6408312,54.1,69.14
489648,6408576,52.8,69.14
489636,6408588,55.3,68.166
489660,6408564,52.8,69.627
489912,6408312,55.3,67.679
489900,6408324,54.1,68.166
489808,6408416,54.1,69.14
490196,6408028,52.8,68.166
489488,6408736,51.4,67.679
489484,6408740,54.1,67.679
489768,6408456,54.1,67.679
489624,6408580,55.3,67.679
489612,6408592,51.4,68.653
489452,6409640,55.3,67.192
489656,6409436,54.1,68.653
489496,6409596,52.8,68.653
488900,6410192,52.6,68.653
489552,6409676,54.1,69.14
490324,6408904,52.8,69.14
488916,6409424,52.8,68.653
489436,6408904,52.8,68.653
489468,6408872,52.8,69.14
489008,6409200,54.1,68.166
489544,6408664,54.1,69.14
488984,6412332,55.3,68.653
489120,6412196,54.1,68.166
489152,6412164,54.1,69.14
489140,6412176,51.4,68.653
489172,6412144,52.8,69.14
489596,6411720,55.3,68.166
489480,6411836,52.8,69.627
489216,6412100,51.4,68.166
489352,6411964,52.8,69.14
489288,6412088,52.8,68.653
489528,6411848,52.8,69.14
489504,6411868,55.3,68.653
489648,6411720,54.1,69.14
489532,6411836,54.1,69.627
489520,6411848,54.1,68.653
489412,6411964,54.1,69.14
489800,6411576,52.8,68.653
489536,6411840,52.8,69.14
489672,6411704,54.1,69.14
489388,6411972,54.1,68.653
489272,6412088,54.1,68.166
489408,6411952,54.1,68.653
489640,6412608,54.1,68.653
489480,6412768,54.1,68.653
489224,6413024,54.1,69.14
489476,6412772,55.3,67.679
489212,6413036,52.8,68.653
489624,6412624,52.8,69.14
489404,6411972,52.8,69.627
489288,6412088,54.1,68.166
489392,6411972,55.3,69.14
489276,6412088,51.4,69.14
489264,6412100,54.1,68.653
489400,6411964,54.1,68.653
489536,6411828,54.1,68.166
489020,6412344,54.1,69.14
489260,6412104,52.8,68.653
488996,6412368,54.1,69.627
489532,6411832,52.8,68.653
489268,6412096,55.3,68.653
489160,6412212,54.1,68.166
489136,6412224,52.8,68.653
489020,6412340,55.6,69.14
489156,6412204,51.4,68.653
488136,6413224,51.4,69.627
487916,6413444,51.4,68.653
487652,6413720,51.3,69.627
487384,6413988,51.4,69.14
487016,6414356,52.5,68.653
486752,6414620,51.4,68.653
486984,6414388,52.6,68.653
486848,6414492,51.3,68.166
486492,6414860,53.8,68.653
486660,6414684,51.4,67.679
485760,6416620,51.4,68.653
486628,6415744,52.6,69.14
486660,6415712,52.6,69.14
486864,6415500,55.0,68.653
486748,6415616,51.4,68.653
486716,6415648,51.4,68.653
486956,6415408,52.6,69.14
487220,6415144,50.0,68.166
487084,6414240,55.0,69.14
487188,6414136,52.8,69.14
487172,6414148,52.6,69.14
486924,6414388,53.8,69.14
487072,6414240,50.0,68.166
486948,6414356,52.6,69.627
486936,6414368,53.8,70.114
487160,6414136,52.6,68.653
487056,6414240,53.8,68.653
487184,6414104,51.4,69.14
486800,6414492,53.8,67.679
487152,6414136,51.4,68.653
486888,6414400,50.0,71.088
487144,6414136,55.3,68.166
487132,6414148,51.3,68.166
487388,6413884,53.8,67.679
487120,6414148,53.8,68.653
487132,6414136,51.4,69.627
487116,6414148,56.4,69.14
486772,6414492,51.3,69.627
486900,6414356,51.4,69.627
486868,6414476,52.5,69.14
487356,6413988,52.8,69.627
486840,6415392,52.5,68.653
486720,6415656,52.6,70.114
486748,6415624,53.8,68.653
486732,6415636,52.6,67.679
486464,6415900,53.7,67.679
486744,6415616,53.8,68.166
486728,6415628,52.6,68.166
486888,6415484,50.0,69.14
486964,6415396,53.8,68.653
486948,6415408,53.8,68.166
486976,6414492,52.5,69.14
487108,6414356,51.4,68.653
487088,6414368,55.0,69.627
487320,6414136,51.4,69.627
487208,6414240,52.6,69.14
487344,6414104,55.0,69.627
487080,6414368,55.3,68.653
488592,6412728,54.1,69.627
488876,6412444,52.8,69.627
488724,6412592,52.8,70.114
488712,6412604,51.4,69.627
488448,6412868,53.8,68.653
488984,6412332,54.1,68.166
488720,6412596,54.1,68.166
488872,6412460,54.1,69.627
488608,6412724,55.3,69.627
488492,6412840,54.1,68.653
488628,6412704,52.8,69.14
488616,6412716,54.1,69.627
488872,6412460,52.8,69.627
488956,6412428,52.8,69.14
489012,6412372,54.1,69.14
487780,6414492,52.8,70.114
489056,6413216,52.8,68.653
488792,6413480,54.1,69.627
488824,6413448,55.3,68.653
489040,6413232,54.1,69.14
488924,6413348,54.1,69.14
488912,6413360,54.1,69.14
488648,6413624,52.8,69.627
489180,6413232,54.1,69.627
489064,6413348,54.1,69.14
489200,6413212,55.3,69.627
489300,6412224,54.3,69.14
489184,6412340,52.8,69.627
488920,6412604,52.8,69.627
489056,6412468,52.8,69.14
489192,6412332,52.8,68.653
489076,6412448,55.3,69.14
489152,6412372,52.8,70.114
489184,6412340,54.1,68.653
488900,6412476,52.8,69.627
489036,6412340,54.1,69.14
488920,6412456,52.8,69.627
489004,6412372,52.8,70.601
488900,6412476,54.1,68.653
489036,6412340,51.4,69.14
488772,6412604,54.1,69.14
488908,6412468,54.1,69.627
489044,6412332,54.1,69.627
489180,6412196,52.8,69.627
489256,6412120,55.3,70.114
488900,6412476,52.8,68.653
489044,6412340,55.3,69.14
488780,6412604,54.1,69.14
489168,6412216,54.1,70.601
489052,6412332,54.1,69.627
488404,6412980,54.1,68.166
489920,6411468,52.6,68.653
489700,6411688,53.8,70.114
489184,6412204,52.6,70.601
489528,6411868,52.6,68.653
489264,6412132,56.8,69.627
488908,6412476,51.4,69.627
489044,6412340,55.6,71.088
488928,6413344,54.1,69.14
489176,6412208,54.1,70.114
489172,6412208,54.1,69.14
489456,6411924,51.4,68.166
489408,6411972,54.1,69.627
489544,6411836,51.4,70.114
489280,6412100,54.1,69.14
489016,6412364,52.8,70.114
489304,6412080,55.3,69.627
489028,6412356,55.3,69.627
489416,6411968,52.8,69.14
489236,6412148,54.1,70.114
489520,6411864,52.8,69.627
489516,6411868,52.8,69.627
489504,6411880,54.1,69.14
489412,6411972,54.1,70.114
489296,6412088,52.8,68.653
489432,6411952,54.1,70.114
489516,6411868,52.8,69.14
489644,6411720,54.1,69.14
489528,6411836,52.8,69.627
489516,6411848,54.1,69.14
489252,6412112,54.1,71.088
489536,6411828,54.1,68.653
489124,6412240,51.4,70.114
489008,6412356,55.3,69.14
489248,6412116,52.8,70.114
489280,6412084,52.8,70.114
489564,6411800,54.1,69.14
489300,6412064,54.1,69.627
489496,6411868,54.1,71.088
489268,6412088,54.1,69.627
489004,6412352,54.1,69.627
488256,6413988,52.8,69.14
488876,6412476,54.1,69.627
489752,6411600,55.3,70.114
489488,6411864,52.8,70.114
489476,6411876,54.1,69.627
489380,6411972,54.1,69.627
489516,6411836,54.1,69.14
489252,6412100,54.1,69.14
489148,6412224,54.1,70.114
489284,6412088,52.8,69.627
488948,6412384,54.1,69.627
