ram_used,ram_ava,cpu,temp
507404,5980760,42.5,64.27
507404,5980760,41.6,63.296
507508,5980656,41.8,63.783
507508,5980656,41.8,63.783
507656,5980508,41.6,63.783
507756,5980404,41.8,64.27
507652,5980508,41.8,64.757
507756,5980404,41.6,64.27
507396,5980760,41.8,64.27
507752,5980404,43.0,63.783
507648,5980508,41.8,64.27
507648,5980508,41.6,64.27
507648,5980508,41.0,63.783
507648,5980508,41.8,64.27
507648,5980508,42.3,65.244
506624,5980508,41.0,65.244
507068,5980508,42.3,63.783
506728,5980404,42.5,64.27
506624,5980508,41.0,63.296
506876,5980256,41.6,64.27
506616,5980508,42.5,65.244
506720,5980404,41.8,64.27
506612,5980508,41.0,64.27
506368,5980760,41.8,64.757
506872,5980256,42.3,65.244
506620,5980508,41.8,64.27
507896,5980120,41.8,64.27
507632,5980384,41.0,65.731
507620,5980396,42.3,64.27
507608,5980408,41.8,65.244
507660,5980492,40.3,64.27
507896,5980256,41.8,65.731
507896,5980256,41.6,64.27
508000,5980152,41.8,65.731
507892,5980256,40.3,64.757
507744,5980404,42.3,65.731
507992,5980164,42.5,64.757
507728,5980428,41.0,63.783
508004,5980152,41.8,64.27
507900,5980256,42.3,64.27
508036,5980120,41.8,64.757
507600,5980996,41.0,64.757
506888,5981264,43.0,64.757
507076,5981012,42.5,64.757
507092,5980996,41.6,64.757
506824,5981264,41.8,64.27
506840,5981248,41.0,64.757
506836,5981248,42.3,65.731
505644,5980892,42.5,66.218
505540,5980996,41.8,64.27
505524,5981012,42.3,65.244
505524,5981012,42.5,64.757
505628,5980908,41.8,64.27
505776,5980760,41.8,65.244
505524,5981012,42.3,64.27
505524,5981012,41.0,65.244
505524,5981012,41.8,65.731
505272,5981264,41.6,64.757
505288,5981248,42.5,64.27
505284,5981248,41.8,64.757
505540,5980996,41.0,64.757
505780,5980760,42.3,65.244
506804,5980760,41.8,64.27
506804,5980760,41.0,65.731
506804,5980760,42.5,66.218
506552,5981012,42.5,65.244
506656,5980908,42.0,64.27
506804,5980760,41.8,65.244
506804,5980760,40.3,64.757
506804,5980760,42.5,64.27
506656,5980908,41.0,64.27
506540,5981012,41.8,65.731
506896,5980656,41.8,65.244
506788,5980760,41.8,65.244
506792,5980760,42.5,65.244
507044,5980508,41.8,65.731
507044,5980508,41.6,65.244
506792,5980760,41.0,64.757
506792,5980760,41.8,65.731
506896,5980656,41.8,65.731
507044,5980508,41.8,65.244
506020,5980508,42.3,65.731
505956,5974744,53.7,66.218
505956,5974744,42.3,66.218
506060,5974640,41.0,65.244
505952,5974744,42.3,65.244
506096,5974640,41.8,65.244
506244,5974492,41.6,65.731
506244,5974492,41.0,66.705
505992,5974744,41.0,65.731
505992,5974744,42.3,65.244
506112,5974624,41.8,65.731
507148,5974476,41.8,66.705
507268,5974492,41.8,65.244
507268,5974492,41.0,65.731
507372,5974388,43.0,66.218
507264,5974492,41.8,65.244
508548,5976016,42.3,66.218
507844,5976712,41.8,66.218
507688,5976860,41.8,65.244
508092,5976460,41.0,65.731
507856,5976760,41.8,67.192
508404,5976656,42.3,67.679
507604,5977012,41.8,66.218
507708,5976908,41.0,66.705
507856,5976760,41.8,66.218
507604,5977012,43.0,65.731
507956,5976656,41.8,65.244
507848,5976760,41.0,65.244
507844,5976760,41.0,65.731
507840,5976760,42.3,65.244
507960,5976656,41.8,65.731
507944,5976668,40.5,66.218
507960,5976656,42.3,66.218
507180,5976416,41.0,66.705
506920,5976680,42.5,66.218
506912,5976656,41.6,65.244
506800,5976760,41.0,66.218
506660,5976908,41.8,65.244
507056,5976508,42.3,65.731
506800,5976760,41.0,66.218
506816,5976760,42.5,65.731
507068,5976508,43.0,66.705
506816,5976760,40.3,66.218
507068,5976508,41.8,66.705
506816,5976760,41.8,66.705
506816,5976760,41.6,66.705
508400,5976656,41.8,66.218
507840,5976760,41.0,67.192
507844,5976760,41.8,67.192
507592,5977012,41.6,65.731
507944,5976656,41.0,66.218
507692,5976908,42.5,66.218
507348,5977248,41.0,65.731
507596,5976996,41.0,67.192
507952,5976640,43.0,66.218
507848,5976760,41.0,66.705
507716,5976892,41.8,66.218
508116,5976492,42.3,66.218
507848,5976760,41.0,65.244
507952,5976656,41.8,66.218
508100,5976508,41.8,67.679
508100,5976508,42.3,65.731
508100,5976508,41.8,66.705
507844,5976760,42.5,65.244
507844,5976760,42.3,66.705
507948,5976656,40.3,66.218
507172,5976404,42.5,66.705
507068,5976508,42.3,67.192
507168,5976404,41.8,67.192
507060,5976508,41.0,66.705
506804,5976760,43.0,66.705
507412,5976152,41.0,66.705
507052,5976508,41.8,67.192
506812,5976744,42.3,67.192
507060,5976492,40.3,66.705
507148,5976404,42.5,66.218
507060,5976508,41.6,66.218
508076,5976508,41.0,66.705
508076,5976508,41.8,65.731
508076,5976508,42.3,66.218
508328,5976256,41.8,65.731
508328,5976256,41.8,67.192
508076,5976508,41.0,67.192
508328,5976256,41.8,66.705
508076,5976508,41.6,67.192
508076,5976508,41.0,67.192
508328,5976256,41.8,67.192
508328,5976256,42.3,66.218
508328,5976256,41.8,66.705
508328,5976256,41.0,65.731
508432,5976152,43.0,66.705
508324,5976256,41.8,66.705
508424,5976152,41.0,66.218
508416,5976152,41.0,67.679
508660,5975900,41.0,66.705
