ram_used,ram_ava,cpu,temp
488932,5996012,38.5,59.4
488824,5996128,39.3,59.4
488960,5995992,40.7,58.426
488844,5996108,39.3,58.913
488308,5996624,42.9,59.887
488340,5996592,39.3,58.426
488632,5996308,40.7,58.426
488552,5996388,39.3,59.887
488696,5996252,40.7,59.4
488668,5996284,37.0,59.887
488556,5996388,40.7,59.4
488440,5996504,39.3,58.913
488324,5996620,38.5,59.4
488556,5996388,39.3,60.861
488456,5996504,37.0,58.913
488700,5996264,42.9,59.887
488336,5996632,39.3,60.374
488724,5996244,39.3,59.887
488608,5996360,40.7,59.4
488596,5996372,39.3,60.374
488644,5996340,40.7,60.374
488952,5996032,39.3,57.939
488688,5996296,42.9,59.4
488864,5996136,39.3,59.4
488552,5996388,37.0,58.913
488688,5996252,42.9,59.4
488572,5996368,39.3,60.374
488604,5996336,38.5,59.887
488604,5996348,39.3,59.887
488640,5996316,38.5,58.913
488632,5996328,37.0,59.4
488664,5996296,42.9,59.887
488832,5996136,40.7,59.887
488716,5996252,41.4,59.887
488712,5996264,42.9,59.887
488744,5996232,37.0,59.887
488348,5996632,39.3,58.913
488212,5996772,37.0,59.4
487696,5997288,38.5,59.4
487536,5997396,39.3,59.4
487168,5997764,38.5,59.887
486652,5998280,41.4,59.4
486656,5998292,42.9,59.887
486692,5998260,37.0,58.426
486432,5998524,40.7,59.4
486660,5998300,41.4,60.374
486560,5998404,37.0,60.374
486872,5998092,42.9,58.426
486820,5998152,38.5,58.913
486960,5998016,41.4,59.4
486696,5998280,38.5,59.887
486928,5998048,41.4,59.4
486676,5998312,38.5,58.913
486600,5998284,41.4,59.4
486740,5998148,34.6,58.913
486876,5998012,40.7,60.374
486760,5998128,39.3,59.4
487000,5997900,38.5,60.374
486884,5998016,41.4,60.861
487112,5997796,42.9,59.4
487008,5997900,34.6,58.913
487144,5997764,42.9,59.887
486948,5997900,39.3,59.887
488476,5996388,36.0,60.861
488616,5996252,42.9,60.374
488416,5996516,39.3,59.4
488552,5996380,38.5,59.4
488448,5996496,41.4,59.4
488664,5996252,37.0,58.913
490040,5994876,42.9,59.4
490324,5994592,39.3,59.4
489320,5995596,42.9,58.913
489560,5995356,38.5,59.887
489592,5995324,41.4,59.887
489572,5995352,38.5,60.374
489648,5995276,39.3,58.913
489544,5995380,40.7,59.4
489692,5995244,39.3,59.4
489684,5995256,40.7,59.4
489672,5995268,42.9,60.861
489704,5995236,37.0,58.913
489956,5994996,42.9,60.374
489880,5995024,39.3,59.4
489232,5992864,61.1,59.4
488924,5993128,37.0,58.913
489160,5992892,40.7,59.4
489072,5992980,41.4,59.887
489208,5992844,40.7,60.374
488944,5993108,39.3,60.374
488932,5993120,42.9,59.887
488964,5993088,40.7,59.4
489352,5992700,39.3,58.913
489324,5992728,38.5,59.4
489460,5992592,41.4,59.887
489196,5992856,40.7,60.374
488932,5993120,40.7,59.4
488984,5992996,37.0,60.374
488972,5993008,42.9,59.4
489256,5992724,41.4,59.887
488996,5992988,38.5,59.4
489132,5992852,41.4,60.861
488636,5993368,37.0,59.887
488876,5993116,39.3,59.4
489144,5992848,42.9,59.4
489248,5992728,40.7,59.887
489236,5992740,37.0,60.861
489232,5992752,40.7,59.887
489516,5992468,41.4,60.374
489504,5992480,40.7,59.887
489240,5992744,37.0,59.887
489480,5992504,38.5,60.374
489496,5992476,40.7,59.887
489440,5992532,43.3,58.913
489472,5992500,39.3,60.374
488560,5996288,42.9,59.4
488220,5996628,40.7,60.374
488504,5996344,39.3,59.887
